Payroll_per_Employee
54.53627212863541
29.781015757669724
20.944792616120413
49.01967171371497
63.63142526562081
49.770633989898954
66.77434423008846
81.34935526475442
38.26709639047804
39.12767601643825
71.42104199707967
65.55004108275783
61.218317758588704
125.59240921882223
61.95969495992012
79.01532076168864
47.82445453354727
54.41325279388424
44.68191458496871
70.78439193421006
77.02802047076297
66.00226418801736
57.88467320081127
80.16133627719408
363.8118064894693
40.72841190069297
51.142980237110706
24.53739162870926
37.01308600537657
""
50.37547043479733
61.391313249857454
37.0956894236228
47.1371765388795
66.4941407653084
50.17409594355772
85.05948719756083
37.078884365095625
20.240486014302395
59.9858175989956
45.26452632970372
24.561894787609923
""
69.59427112539281
36.99291234467279
""
131.02316951190608
51.67686050529155
""
66.64003356514486
47.93633912729343
43.35784394760241
59.854609344189974
45.37850264463551
51.53801777279511
24.357704268363506
28.234449432332067
31.05882597235679
36.36630828688176
52.57105206521508
36.54749648791058
55.30793841268664
52.08483597966843
49.06606246372408
56.36560517580212
28.949969507532472
68.85514485843751
90.03927365457626
46.95269188895412
65.1330363492196
51.23595862445675
50.183989019349276
21.904305070075395
16.492822066549092
59.59870103943339
""
45.051551909162086
80.16892178769328
37.60455839018204
31.779212158941768
41.74106108613197
63.593801453555265
31.969392643562042
46.690568102471204
38.22960844778837
62.70611995534646
109.5266556642631
47.01222738099312
61.099260559939935
41.6725571071252
57.56258030138834
58.5997563424395
20.19641268116703
""
""
22.67855985530512
74.36417586139471
""
51.21430549108554
""
52.42426421067347
31.241204758245807
37.515716063512116
30.087258130268577
53.04401777386141
36.694628084491875
41.37503792509991
75.13715140887385
50.639735237818236
75.00717842235409
37.586858638972004
35.27524971957106
60.0074412127597
31.635304864064345
76.19290552294032
73.84738934102646
69.73197237042797
26.09134137586877
54.386176418898096
63.32046233147825
48.06150348934317
22.213226724598403
88.0390600311972
75.51273540731388
57.81851052956829
45.595273088121466
46.87387162265608
44.71051150513261
32.82971400070475
36.883310359106325
40.71410367838761
29.797827065758213
32.39785248840252
34.73047054317045
37.95039101453623
39.84484886552131
19.9764460261821
28.330395293946147
57.84244917767712
26.004811243678787
48.424757809812
""
64.59320042129279
23.969176957861315
20.288407693122288
52.60878675988954
55.18996837078306
21.75782013645285
52.48511787689321
37.02699050202603
37.457532359660846
90.19844366190362
84.64953321420387
83.83991702896422
89.55099886033648
56.563695662424024
40.826703159202566
55.05887435783663
""
45.96305339391325
58.880991097062314
55.47731087546616
56.056492335010276
17.507636703796827
17.532956750859878
43.961780998089225
42.47516018172603
54.605069270769604
17.74146163524641
26.308293617197318
52.59425088133528
33.21170654609521
57.750672396506666
49.20054393271404
37.89899231562589
43.83953607006821
58.02850545100599
47.70551139027494
46.73116204410806
36.08864646345381
36.93547552311067
33.2164843884447
37.94221253917503
66.20518139617819
62.44845054903316
31.03264585224809
37.32588151067795
38.629413101715706
60.121123185014405
49.366745923352156
76.4856070138585
18.951628847701016
61.14870654165783
47.857796154745856
21.677771789760698
63.48888984979781
40.80402187602919
30.31750689919854
79.87019628895807
34.921958843933204
22.825099431074854
74.51911727119732
55.29898451937055
37.337919941513576
31.458787758637452
43.61572724299117
69.34952079173023
69.99978690954504
20.649791547740115
32.3547522008372
15.564379618325837
38.41542931939642
33.1067141792778
22.90840228834187
64.86623379808846
50.71627904250469
42.676542663864375
55.057744031575645
20.60264728818574
20.506158600431867
23.90715406503077
88.56497141439215
92.49719157069056
""
""
46.835775272771485
40.79935069754693
17.916868424286136
42.57634982027943
77.26020186284676
112.3305478198488
33.5644878418405
68.664485265706
40.755982965543154
43.76183387005797
31.814993824372202
54.9339157798976
63.25514611717011
69.0992877336641
66.63337256822442
58.44840307875906
106.65242929529909
129.09266812223464
44.71067115794496
65.68223839156536
78.40683116343708
28.627512976760592
32.85159576082614
33.038199413490325
79.6446712589313
69.64256205887247
77.0366088759238
81.41607846489313
81.11079705979475
76.92264673097142
""
84.1041847508635
66.28924484897966
41.92756437015766
70.55295634842572
50.99847246029335
56.18582335710422
51.528320934923514
42.47060259711229
45.5474704782973
16.638671363794522
58.95641509264865
55.76665551722411
60.104447350319184
68.07860878554155
61.04535354621811
68.06203389024881
73.07741126954086
31.337890479672158
36.31140315195139
35.66575482203313
57.676798043594076
""
30.431985045033247
18.466687620892692
51.32609202012218
47.80599080251072
52.00913493634742
63.16512791916834
37.66925187680011
40.882392815386396
59.51481039234858
94.48181898787635
87.64988077654428
61.70714127532248
22.67182732889433
29.70218294323181
62.38742618771997
40.204260500354266
39.30621356779091
53.064761810726296
52.60332146759856
79.06861846809173
93.35758800919221
60.35525066926314
47.04735246587866
54.76319276455196
102.74776849960965
60.05453799092825
59.51065761632046
66.66683596112905
32.118009506886246
46.74222760277222
64.54156432538717
83.33636539084154
54.3419572832966
36.004015321528314
46.5964737202135
26.304823687837352
29.745165854234056
47.61952209060766
52.83670344910557
68.34469377397673
54.78790969614969
48.62355869721722
47.07369237924427
24.389239688022425
79.73855638971804
36.964164925446056
102.37275226368742
83.06194600667882
""
45.69996427921704
40.559984030237885
19.612222688061152
55.83265250596893
76.81755330625599
26.760586554801623
49.29217276300105
77.54952231504649
73.34553058866135
103.16759762523819
87.10027321658457
50.539260724203075
74.15009158279332
40.968298832097446
